,Entity,Year,Geo and Biomass Energy(TWh),Solar Energy(TWh),Wind Energy(TWh),Hydro Energy(TWh),Wind Electricity(TWh),Hydro Electricity(TWh),Solar Electricity(TWh),Other Energy(TWh)
4630,South and Central America ,1997,13.107331,0.0,0.102926,508.80804,0.102926,508.80804,0.0,13.107331
4631,South and Central America ,1998,12.338713,1.7e-05,0.11137238,520.6617,0.11137238,520.6617,1.7e-05,12.338713
4632,South and Central America ,1999,14.474613,0.00012701,0.14847192,522.1518,0.14847192,522.1518,0.00012701,14.474613
4633,South and Central America ,2000,14.565456,0.002137752,0.2521153,550.3128,0.2521153,550.3128,0.002137752,14.565456
4634,South and Central America ,2001,16.18441,0.003686489,0.32099152,516.229,0.32099152,516.229,0.003686489,16.18441
4635,South and Central America ,2002,17.89747,0.006018989,0.45886725,541.89276,0.45886725,541.89276,0.006018989,17.89747
4636,South and Central America ,2003,19.829304,0.008332461,0.44309795,565.5637,0.44309795,565.5637,0.008332461,19.829304
4637,South and Central America ,2004,20.932888,0.010676187,0.543415,584.2788,0.543415,584.2788,0.010676187,20.932888
4638,South and Central America ,2005,22.180126,0.017902069,0.53230166,619.2262,0.53230166,619.2262,0.017902069,22.180126
4639,South and Central America ,2006,23.593657,0.008199329,0.77378976,647.2634,0.77378976,647.2634,0.008199329,23.593657
4640,South and Central America ,2007,28.834093,0.010825127,1.1614605,669.4346,1.1614605,669.4346,0.010825127,28.834093
4641,South and Central America ,2008,32.623924,0.014856545,1.6704338,674.5294,1.6704338,674.5294,0.014856545,32.623924
4642,South and Central America ,2009,36.51271,0.02445529,2.0779278,691.6426,2.0779278,691.6426,0.02445529,36.51271
4643,South and Central America ,2010,46.770008,0.061446644,3.44859,693.9942,3.44859,693.9942,0.061446644,46.770008
4644,South and Central America ,2011,48.80147,0.13130102,4.3245354,735.3775,4.3245354,735.3775,0.13130102,48.80147
4645,South and Central America ,2012,54.824295,0.3363587,7.6674623,722.4512,7.6674623,722.4512,0.3363587,54.824295
4646,South and Central America ,2013,62.14274,0.5303269,10.202307,699.7518,10.202307,699.7518,0.5303269,62.14274
4647,South and Central America ,2014,67.83141,1.1055206,18.627209,679.2193,18.627209,679.2193,1.1055206,67.83141
4648,South and Central America ,2015,71.73237,2.8484855,31.47792,663.2283,31.47792,663.2283,2.8484855,71.73237
4649,South and Central America ,2016,74.42276,4.863545,45.206425,679.2236,45.206425,679.2236,4.863545,74.42276
4650,South and Central America ,2017,76.86468,7.610518,56.158222,701.21436,56.158222,701.21436,7.610518,76.86468
4651,South and Central America ,2018,80.97644,12.761959,65.84216,710.1324,65.84216,710.1324,12.761959,80.97644
4652,South and Central America ,2019,83.72203,19.094137,78.80956,692.4041,78.80956,692.4041,19.094137,83.72203
4653,South and Central America ,2020,87.61103,25.988012,85.4542,691.24615,85.4542,691.24615,25.988012,87.61103
4654,South and Central America ,2021,83.95458,37.186905,108.20039,660.0726,108.20039,660.0726,37.186905,83.95458
4655,Spain,1965,0.0,0.0,0.0,19.687,0.0,19.687,0.0,0.0
4656,Spain,1966,0.0,0.0,0.0,27.258,0.0,27.258,0.0,0.0
4657,Spain,1967,0.0,0.0,0.0,22.657,0.0,22.657,0.0,0.0
4658,Spain,1968,0.0,0.0,0.0,24.388,0.0,24.388,0.0,0.0
4659,Spain,1969,0.0,0.0,0.0,30.603,0.0,30.603,0.0,0.0
4660,Spain,1970,0.047,0.0,0.0,27.772,0.0,27.772,0.0,0.047
4661,Spain,1971,0.052,0.0,0.0,31.816,0.0,31.816,0.0,0.052
4662,Spain,1972,0.061,0.0,0.0,35.469,0.0,35.469,0.0,0.061
4663,Spain,1973,0.056,0.0,0.0,28.912,0.0,28.912,0.0,0.056
4664,Spain,1974,0.051,0.0,0.0,30.568,0.0,30.568,0.0,0.051
4665,Spain,1975,0.113,0.0,0.0,26.065,0.0,26.065,0.0,0.113
4666,Spain,1976,0.187,0.0,0.0,20.932,0.0,20.932,0.0,0.187
4667,Spain,1977,0.309,0.0,0.0,39.628,0.0,39.628,0.0,0.309
4668,Spain,1978,0.316,0.0,0.0,40.251,0.0,40.251,0.0,0.316
4669,Spain,1979,0.251,0.0,0.0,46.397,0.0,46.397,0.0,0.251
4670,Spain,1980,0.362,0.0,0.0,29.55,0.0,29.55,0.0,0.362
4671,Spain,1981,0.424,0.0,0.0,21.942,0.0,21.942,0.0,0.424
4672,Spain,1982,0.487,0.0,0.0,26.331,0.0,26.331,0.0,0.487
4673,Spain,1983,0.56,0.0,0.0,27.047,0.0,27.047,0.0,0.56
4674,Spain,1984,0.55,0.0,0.0,31.484,0.0,31.484,0.0,0.55
4675,Spain,1985,0.611,0.0,0.0,31.287,0.0,31.287,0.0,0.611
4676,Spain,1986,0.538,0.0,0.0,26.494,0.0,26.494,0.0,0.538
4677,Spain,1987,0.563,0.0,0.0,27.383,0.0,27.383,0.0,0.563
4678,Spain,1988,0.673,0.0,0.0,35.246,0.0,35.246,0.0,0.673
4679,Spain,1989,0.578,0.006060606,0.013,19.349,0.013,19.349,0.006060606,0.578
4680,Spain,1990,0.542,0.006,0.014,25.414,0.01,25.47,0.01,0.54
4681,Spain,1991,0.542,0.007,0.015,27.282,0.01,27.25,0.01,0.54
4682,Spain,1992,0.575,0.008,0.103,18.92,0.1,18.92,0.01,0.57
4683,Spain,1993,0.579,0.009,0.116,24.377,0.12,24.42,0.01,0.58
4684,Spain,1994,0.639,0.01,0.175,28.18,0.17,28.24,0.01,0.64
4685,Spain,1995,1.011,0.015,0.27,23.112,0.27,23.08,0.02,1.01
4686,Spain,1996,1.083,0.012,0.364,39.802,0.36,39.79,0.02,1.08
4687,Spain,1997,1.463,0.013,0.742,34.778,0.74,34.75,0.02,1.46
4688,Spain,1998,1.531,0.015,1.352,34.005,1.35,33.99,0.02,1.53
4689,Spain,1999,1.724,0.017,2.744,22.863,2.74,22.82,0.03,1.62
4690,Spain,2000,1.493,0.018,4.727,29.57,4.73,28.26,0.01,1.49
4691,Spain,2001,1.631,0.024,6.759,41.027,6.76,40.89,0.02,1.63
4692,Spain,2002,2.586,0.03,9.342,22.92,9.34,21.22,0.02,2.59
4693,Spain,2003,3.184,0.041,12.075,41.054,12.07,40.48,0.02,3.18
4694,Spain,2004,3.33,0.056,15.7,31.676,15.7,31.08,0.02,3.33
4695,Spain,2005,2.653,0.041,21.176,17.872,21.18,18.39,0.05,2.65
4696,Spain,2006,2.774,0.119,23.297,25.89,23.3,25.96,0.12,2.77
4697,Spain,2007,2.898,0.508,27.568,27.233,27.57,27.31,0.52,2.9
4698,Spain,2008,3.255,2.578,32.946,23.532,32.95,23.36,2.58,3.26
4699,Spain,2009,3.4088092,6.0669346,37.8869,26.352478,38.12,26.41,6.06,3.49
4700,Spain,2010,3.817644,7.064429,43.68136,42.035698,44.27,42.3,7.19,4.01
4701,Spain,2011,4.515,8.679536,42.433,30.596,42.92,30.6,9.4,4.61
4702,Spain,2012,4.9770093,11.965909,49.472,20.545,49.47,20.55,11.97,4.98
4703,Spain,2013,5.290421,13.110889,55.767128,36.7799,55.65,36.87,13.1,5.8
4704,Spain,2014,5.414057,13.673027,52.013,39.169,52.01,39.17,13.67,5.41
4705,Spain,2015,5.7641673,13.85843,49.325,28.14,49.33,28.14,13.86,5.76
4706,Spain,2016,5.6646805,13.641701,48.914,36.38557,48.9,36.4,13.64,5.69
4707,Spain,2017,6.078,14.320671,49.127,18.322,49.13,18.32,14.4,6.08
4708,Spain,2018,6.175547,12.744,50.896,34.334,50.9,34.33,12.74,5.91
4709,Spain,2019,5.637065,15.108287,53.08907,22.486076,55.65,24.65,15.1,5.59
4710,Spain,2020,6.137239,20.667141,56.443676,30.506727,56.44,30.51,20.67,6.17
4711,Spain,2021,6.615242,26.806072,62.353806,29.566423,62.06,29.63,27.1,6.96
4712,Sri Lanka,1965,0.0,0.0,0.0,0.365,0.0,0.365,0.0,0.0
4713,Sri Lanka,1966,0.0,0.0,0.0,0.399,0.0,0.399,0.0,0.0
4714,Sri Lanka,1967,0.0,0.0,0.0,0.41,0.0,0.41,0.0,0.0
4715,Sri Lanka,1968,0.0,0.0,0.0,0.474,0.0,0.474,0.0,0.0
4716,Sri Lanka,1969,0.0,0.0,0.0,0.549,0.0,0.549,0.0,0.0
4717,Sri Lanka,1970,0.0,0.0,0.0,0.7403,0.0,0.7403,0.0,0.0
4718,Sri Lanka,1971,0.0,0.0,0.0,0.8255,0.0,0.8255,0.0,0.0
4719,Sri Lanka,1972,0.0,0.0,0.0,0.8471,0.0,0.8471,0.0,0.0
4720,Sri Lanka,1973,0.0,0.0,0.0,0.6957,0.0,0.6957,0.0,0.0
4721,Sri Lanka,1974,0.0,0.0,0.0,0.9976,0.0,0.9976,0.0,0.0
4722,Sri Lanka,1975,0.0,0.0,0.0,1.0766,0.0,1.0766,0.0,0.0
4723,Sri Lanka,1976,0.0,0.0,0.0,1.1095,0.0,1.1095,0.0,0.0
4724,Sri Lanka,1977,0.0,0.0,0.0,1.2139,0.0,1.2139,0.0,0.0
4725,Sri Lanka,1978,0.0,0.0,0.0,1.3663,0.0,1.3663,0.0,0.0
4726,Sri Lanka,1979,0.0,0.0,0.0,1.4618,0.0,1.4618,0.0,0.0
4727,Sri Lanka,1980,0.0,0.0,0.0,1.4801,0.0,1.4801,0.0,0.0
4728,Sri Lanka,1981,0.0,0.0,0.0,1.5716,0.0,1.5716,0.0,0.0
4729,Sri Lanka,1982,0.0,0.0,0.0,1.6076,0.0,1.6076,0.0,0.0
4730,Sri Lanka,1983,0.0,0.0,0.0,1.2172,0.0,1.2172,0.0,0.0
4731,Sri Lanka,1984,0.0,0.0,0.0,2.0922,0.0,2.0922,0.0,0.0
4732,Sri Lanka,1985,0.0,0.0,0.0,2.3956,0.0,2.3956,0.0,0.0
4733,Sri Lanka,1986,0.0,0.0,0.0,2.6451,0.0,2.6451,0.0,0.0
4734,Sri Lanka,1987,0.0,0.0,0.0,2.177,0.0,2.177,0.0,0.0
4735,Sri Lanka,1988,0.0,0.0,0.0,2.5967,0.0,2.5967,0.0,0.0
4736,Sri Lanka,1989,0.0,0.0,0.0,2.8012,0.0,2.8012,0.0,0.0
4737,Sri Lanka,1990,0.0,0.0,0.0,3.1448,0.0,3.1448,0.0,0.0
4738,Sri Lanka,1991,0.0,0.0,0.0,3.1166,0.0,3.1166,0.0,0.0
4739,Sri Lanka,1992,0.0,0.0,0.0,2.8999,0.0,2.8999,0.0,0.0
4740,Sri Lanka,1993,0.0,0.0,0.0,3.796,0.0,3.796,0.0,0.0
4741,Sri Lanka,1994,0.0,0.0,0.0,4.0891,0.0,4.0891,0.0,0.0
4742,Sri Lanka,1995,0.0,0.0,0.0,4.5141,0.0,4.5141,0.0,0.0
4743,Sri Lanka,1996,0.0,0.0,0.0,3.2519,0.0,3.2519,0.0,0.0
4744,Sri Lanka,1997,0.0,0.0,0.0,3.44727,0.0,3.44727,0.0,0.0
4745,Sri Lanka,1998,0.0,0.0,0.0,3.91495,0.0,3.91495,0.0,0.0
4746,Sri Lanka,1999,0.0,0.0,0.0035,4.1774936,0.0035,4.1774936,0.0,0.0
4747,Sri Lanka,2000,0.0,0.000432,0.0034,3.2042077,0.0,3.16,0.01,0.0
4748,Sri Lanka,2001,0.0,0.000903096,0.0035,3.1178436,0.0,3.08,0.01,0.0
4749,Sri Lanka,2002,0.0,0.001501112,0.003605747,2.7004118,0.0,2.67,0.01,0.0
4750,Sri Lanka,2003,0.0,0.002403992,0.003405747,3.3187416,0.0,3.26,0.01,0.0
4751,Sri Lanka,2004,0.00012,0.003539072,0.002705747,2.9692228,0.0,2.93,0.01,0.0
4752,Sri Lanka,2005,0.00228,0.004615336,0.002405747,3.4595318,0.0,3.42,0.01,0.0
4753,Sri Lanka,2006,0.00178,0.00538678,0.002305747,4.643377,0.0,3.85,0.01,0.0
4754,Sri Lanka,2007,0.0011,0.00597646,0.002305747,3.956473,0.0,3.91,0.02,0.01
4755,Sri Lanka,2008,0.00572,0.006375132,0.003241747,4.139193,0.0,4.09,0.02,0.06
4756,Sri Lanka,2009,0.02301,0.006787804,0.003501447,3.8911111,0.0,3.87,0.02,0.06
4757,Sri Lanka,2010,0.03251,0.007195476,0.053161446,5.6445594,0.05,5.58,0.02,0.04
4758,Sri Lanka,2011,0.031626,0.008714148,0.091620445,4.583892,0.09,4.57,0.02,0.04
4759,Sri Lanka,2012,0.022173,0.01000782,0.14680775,3.3021636,0.15,3.26,0.02,0.05
4760,Sri Lanka,2013,0.026389,0.01438312,0.23458175,6.9292426,0.23,6.85,0.02,0.04
4761,Sri Lanka,2014,0.041393,0.02808402,0.27245376,4.5626483,0.27,4.51,0.03,0.08
4762,Sri Lanka,2015,0.05731,0.04872,0.34321,5.97989,0.34,5.91,0.03,0.08
4763,Sri Lanka,2016,0.07196,0.08297,0.34487,4.23154,0.34,4.18,0.05,0.13
4764,Sri Lanka,2017,0.067,0.22461,0.36681,4.03136,0.37,3.98,0.11,0.19
4765,Sri Lanka,2018,0.0871,0.32131,0.32631,6.41146,0.33,6.34,0.23,0.2
4766,Sri Lanka,2019,0.1175,0.5004,0.3482,4.8119,0.35,4.81,0.36,0.25
4767,Sri Lanka,2020,0.11782192,0.65202206,0.48655945,4.9956613,0.34,4.98,0.44,0.24
4768,Sri Lanka,2021,0.12831242,0.7612115,0.68447256,7.085865,0.37,5.0,0.54,0.26
4769,Sweden,1965,0.0,0.0,0.0,46.423,0.0,46.423,0.0,0.0
4770,Sweden,1966,0.0,0.0,0.0,45.489,0.0,45.489,0.0,0.0
4771,Sweden,1967,0.0,0.0,0.0,49.286,0.0,49.286,0.0,0.0
4772,Sweden,1968,0.0,0.0,0.0,48.739,0.0,48.739,0.0,0.0
4773,Sweden,1969,0.0,0.0,0.0,41.83,0.0,41.83,0.0,0.0
4774,Sweden,1970,0.13,0.0,0.0,41.489,0.0,41.489,0.0,0.13
4775,Sweden,1971,0.16,0.0,0.0,52.012,0.0,52.012,0.0,0.16
4776,Sweden,1972,0.226,0.0,0.0,53.743,0.0,53.743,0.0,0.226
4777,Sweden,1973,0.399,0.0,0.0,59.872,0.0,59.872,0.0,0.399
4778,Sweden,1974,0.357,0.0,0.0,57.265,0.0,57.265,0.0,0.357
4779,Sweden,1975,0.31,0.0,0.0,57.648,0.0,57.648,0.0,0.31
4780,Sweden,1976,0.354,0.0,0.0,54.832,0.0,54.832,0.0,0.354
4781,Sweden,1977,0.36,0.0,0.0,53.495,0.0,53.495,0.0,0.36
4782,Sweden,1978,0.276,0.0,0.0,57.753,0.0,57.753,0.0,0.276
4783,Sweden,1979,0.347,0.0,0.0,61.08,0.0,61.08,0.0,0.347
4784,Sweden,1980,0.721,0.0,0.0,58.868,0.0,58.868,0.0,0.721
4785,Sweden,1981,0.921,0.0,0.0,59.753,0.0,59.753,0.0,0.921
4786,Sweden,1982,1.002,0.0,0.0,55.066,0.0,55.066,0.0,1.002
4787,Sweden,1983,1.447,0.0,0.003,63.544,0.003,63.544,0.0,1.447
4788,Sweden,1984,1.848,0.0,0.005,67.906,0.005,67.906,0.0,1.848
4789,Sweden,1985,1.802,0.0,0.006,70.988,0.006,70.988,0.0,1.802
4790,Sweden,1986,1.98,0.0,0.006,60.933,0.006,60.933,0.0,1.98
4791,Sweden,1987,1.959,0.0,0.006,71.854,0.006,71.854,0.0,1.959
4792,Sweden,1988,2.041,0.0,0.005,69.883,0.005,69.883,0.0,2.041
4793,Sweden,1989,2.189,0.0,0.005,71.75,0.005,71.75,0.0,2.189
4794,Sweden,1990,1.943,0.0,0.006,72.509,0.01,72.5,0.0,1.94
4795,Sweden,1991,1.86,0.0,0.013,63.249,0.01,63.24,0.0,1.86
4796,Sweden,1992,2.01,0.0,0.031,74.364,0.03,74.33,0.0,2.01
4797,Sweden,1993,2.171,0.001,0.052,74.647,0.05,74.65,0.0,2.17
4798,Sweden,1994,2.229,0.001,0.075,59.097,0.07,59.1,0.0,2.23
4799,Sweden,1995,2.354,0.001,0.105,68.096,0.1,68.1,0.0,2.35
4800,Sweden,1996,2.118,0.001,0.144,51.74,0.14,51.74,0.0,2.12
4801,Sweden,1997,2.773,0.001,0.203,69.056,0.2,69.06,0.0,2.77
4802,Sweden,1998,2.78,0.001,0.308,74.743,0.32,75.0,0.0,2.78
4803,Sweden,1999,2.697,0.001,0.358,71.691,0.36,71.69,0.0,2.7
4804,Sweden,2000,4.098,0.001,0.457,78.584,0.46,78.58,0.0,4.1
4805,Sweden,2001,3.777,0.002,0.482,79.061,0.48,79.06,0.0,3.78
4806,Sweden,2002,4.175,0.002,0.608,66.358,0.61,66.36,0.0,4.18
4807,Sweden,2003,4.51,0.002,0.679,53.54,0.68,53.54,0.0,4.51
4808,Sweden,2004,7.201,0.002,0.85,60.588,0.86,60.12,0.0,7.2
4809,Sweden,2005,7.491,0.002,0.949,72.692,0.94,72.8,0.0,7.49
4810,Sweden,2006,8.359,0.002,0.987,61.638,0.98,61.72,0.0,8.36
4811,Sweden,2007,9.836,0.003,1.43,66.163,1.43,66.16,0.0,9.84
4812,Sweden,2008,10.337,0.004,1.996,68.997,2.0,69.07,0.0,10.34
4813,Sweden,2009,11.46,0.007,2.485,65.414,2.49,65.85,0.01,11.46
4814,Sweden,2010,12.192,0.009,3.502,66.398,3.49,66.4,0.01,12.19
4815,Sweden,2011,11.536,0.013,6.078,67.064,6.11,66.43,0.01,11.54
4816,Sweden,2012,12.194,0.019,7.165,78.939,7.16,78.93,0.02,12.19
4817,Sweden,2013,11.45,0.035,9.842,61.361,9.84,61.36,0.04,11.45
4818,Sweden,2014,10.696,0.047,11.234,63.763,11.23,63.76,0.05,10.7
4819,Sweden,2015,10.765,0.097,16.268,75.312,16.32,75.31,0.1,10.77
4820,Sweden,2016,11.488078,0.143,15.479,62.018,15.48,62.02,0.14,11.49
4821,Sweden,2017,12.076,0.23,17.609,64.964,17.61,65.14,0.23,12.08
4822,Sweden,2018,11.913,0.391,16.623,62.05,16.62,62.21,0.41,11.91
4823,Sweden,2019,13.036,0.663,19.847,65.207,19.85,65.37,0.68,13.04
4824,Sweden,2020,11.177,1.035,27.526,72.141,27.53,72.39,1.05,11.18
4825,Sweden,2021,13.329401,1.449,27.306503,71.458435,27.24,73.89,1.53,13.08
4826,Switzerland,1965,0.0,0.0,0.0,24.097282,0.0,24.097282,0.0,0.0
4827,Switzerland,1966,0.0,0.0,0.0,27.518608,0.0,27.518608,0.0,0.0
4828,Switzerland,1967,0.0,0.0,0.0,29.850212,0.0,29.850212,0.0,0.0
4829,Switzerland,1968,0.0,0.0,0.0,29.515339,0.0,29.515339,0.0,0.0
4830,Switzerland,1969,0.0,0.0,0.0,28.24513,0.0,28.24513,0.0,0.0
4831,Switzerland,1970,0.0,0.0,0.0,29.172628,0.0,29.172628,0.0,0.0
4832,Switzerland,1971,0.0,0.0,0.0,29.043726,0.0,29.043726,0.0,0.0
4833,Switzerland,1972,0.0,0.0,0.0,24.234034,0.0,24.234034,0.0,0.0
4834,Switzerland,1973,0.0,0.0,0.0,26.586607,0.0,26.586607,0.0,0.0
4835,Switzerland,1974,0.0,0.0,0.0,27.850393,0.0,27.850393,0.0,0.0
4836,Switzerland,1975,0.0,0.0,0.0,32.23579,0.0,32.23579,0.0,0.0
4837,Switzerland,1976,0.0,0.0,0.0,25.849403,0.0,25.849403,0.0,0.0
4838,Switzerland,1977,0.0,0.0,0.0,34.88988,0.0,34.88988,0.0,0.0
4839,Switzerland,1978,0.098,0.0,0.0,31.560526,0.0,31.560526,0.0,0.098
4840,Switzerland,1979,0.287,0.0,0.0,29.68438,0.0,29.68438,0.0,0.287
4841,Switzerland,1980,0.173,0.0,0.0,33.447933,0.0,33.447933,0.0,0.173
4842,Switzerland,1981,0.436,0.0,0.0,35.12508,0.0,35.12508,0.0,0.436
4843,Switzerland,1982,0.39,0.0,0.0,35.971413,0.0,35.971413,0.0,0.39
4844,Switzerland,1983,0.396,0.0,0.0,35.06285,0.0,35.06285,0.0,0.396
4845,Switzerland,1984,0.369,0.0,0.0,29.893864,0.0,29.893864,0.0,0.369
4846,Switzerland,1985,0.365,0.0,0.0,32.05207,0.0,32.05207,0.0,0.365
4847,Switzerland,1986,0.458,0.0,0.0,32.90528,0.0,32.90528,0.0,0.458
4848,Switzerland,1987,0.511,0.0,0.0,34.674698,0.0,34.674698,0.0,0.511
4849,Switzerland,1988,0.513,0.0,0.0,35.79507,0.0,35.79507,0.0,0.513
4850,Switzerland,1989,0.529,0.0,0.0,29.77493,0.0,29.77493,0.0,0.529
4851,Switzerland,1990,0.438,0.001,0.0,29.797848,0.0,29.797848,0.001,0.438
4852,Switzerland,1991,0.436,0.002,0.0,32.080162,0.0,32.080162,0.002,0.436
4853,Switzerland,1992,0.485,0.003,0.0,32.703655,0.0,32.703655,0.003,0.485
4854,Switzerland,1993,0.491,0.004,0.0,35.781193,0.0,35.781193,0.004,0.491
4855,Switzerland,1994,0.55,0.005,0.0,39.072556,0.0,39.072556,0.005,0.55
4856,Switzerland,1995,0.574,0.006,0.0,35.171566,0.0,35.171566,0.006,0.574
4857,Switzerland,1996,0.614,0.007,0.001,28.74798,0.001,28.74798,0.007,0.614
4858,Switzerland,1997,0.658,0.007,0.002,34.046455,0.002,34.046455,0.007,0.658
4859,Switzerland,1998,0.689,0.008,0.003,33.475414,0.003,33.475414,0.008,0.689
4860,Switzerland,1999,0.749,0.01,0.003,40.008263,0.003,40.008263,0.01,0.749
4861,Switzerland,2000,0.833,0.011,0.003,36.837334,0.0,33.85,0.01,0.14
4862,Switzerland,2001,0.876,0.013,0.004,41.32288,0.0,38.29,0.01,0.14
4863,Switzerland,2002,0.909,0.015,0.005,35.171818,0.0,32.32,0.01,0.14
4864,Switzerland,2003,0.93,0.018,0.005,34.76713,0.0,31.95,0.02,0.14
4865,Switzerland,2004,0.97,0.018,0.006,33.751717,0.01,30.94,0.02,0.15
4866,Switzerland,2005,1.016,0.021,0.008,31.229898,0.01,28.66,0.02,0.16
4867,Switzerland,2006,1.135,0.024,0.015,30.961859,0.01,28.27,0.02,0.16
4868,Switzerland,2007,1.179,0.029,0.016,35.253403,0.02,32.36,0.03,0.15
4869,Switzerland,2008,1.229,0.037,0.019,36.039383,0.02,33.21,0.03,0.15
4870,Switzerland,2009,1.229,0.054,0.023,35.72711,0.02,32.83,0.05,0.13
4871,Switzerland,2010,1.272,0.094,0.037,36.06428,0.04,33.26,0.09,0.14
4872,Switzerland,2011,1.385,0.168,0.07,32.393364,0.07,29.91,0.17,0.15
4873,Switzerland,2012,1.527,0.299,0.088,38.60409,0.09,35.78,0.3,0.15
4874,Switzerland,2013,1.607,0.5,0.09,38.464718,0.09,35.63,0.5,0.15
4875,Switzerland,2014,1.671,0.842,0.101,38.04005,0.1,35.12,0.84,0.14
4876,Switzerland,2015,1.601,1.119,0.11,38.26185,0.11,35.38,1.12,0.12
4877,Switzerland,2016,1.725,1.333,0.109,34.62793,0.11,31.98,1.33,0.15
4878,Switzerland,2017,1.838,1.683,0.133,34.095364,0.13,31.48,1.68,0.16
4879,Switzerland,2018,1.811,1.945,0.122,34.60919,0.12,32.1,1.95,0.15
4880,Switzerland,2019,1.862,2.178,0.146,37.63397,0.15,35.16,2.18,0.15
4881,Switzerland,2020,1.968,2.599,0.145,37.463486,0.15,37.87,2.6,0.17
4882,Switzerland,2021,1.9268767,3.0062954,0.14460382,36.356102,0.15,36.96,2.89,0.11
4883,Taiwan,1965,0.0,0.0,0.0,2.586,0.0,2.586,0.0,0.0
4884,Taiwan,1966,0.0,0.0,0.0,2.661,0.0,2.661,0.0,0.0
4885,Taiwan,1967,0.0,0.0,0.0,2.634,0.0,2.634,0.0,0.0
4886,Taiwan,1968,0.0,0.0,0.0,3.864,0.0,3.864,0.0,0.0
4887,Taiwan,1969,0.0,0.0,0.0,3.052,0.0,3.052,0.0,0.0
4888,Taiwan,1970,0.0,0.0,0.0,2.865,0.0,2.865,0.0,0.0
4889,Taiwan,1971,0.0,0.0,0.0,3.091,0.0,3.091,0.0,0.0
4890,Taiwan,1972,0.0,0.0,0.0,3.636,0.0,3.636,0.0,0.0
4891,Taiwan,1973,0.0,0.0,0.0,3.399,0.0,3.399,0.0,0.0
4892,Taiwan,1974,0.0,0.0,0.0,4.705,0.0,4.705,0.0,0.0
4893,Taiwan,1975,0.0,0.0,0.0,5.261,0.0,5.261,0.0,0.0
4894,Taiwan,1976,0.0,0.0,0.0,4.282,0.0,4.282,0.0,0.0
4895,Taiwan,1977,0.0,0.0,0.0,4.023,0.0,4.023,0.0,0.0
4896,Taiwan,1978,0.0,0.0,0.0,4.966,0.0,4.966,0.0,0.0
4897,Taiwan,1979,0.0,0.0,0.0,4.567,0.0,4.567,0.0,0.0
4898,Taiwan,1980,0.0,0.0,0.0,2.926,0.0,2.926,0.0,0.0
4899,Taiwan,1981,0.0,0.0,0.0,4.791,0.0,4.791,0.0,0.0
4900,Taiwan,1982,0.00828249,0.0,0.0,4.7812243,0.0,4.7812243,0.0,0.00828249
4901,Taiwan,1983,0.004545145,0.0,0.0,4.98775,0.0,4.98775,0.0,0.004545145
4902,Taiwan,1984,0.00350599,0.0,0.0,4.385302,0.0,4.385302,0.0,0.00350599
4903,Taiwan,1985,0.00295588,0.0,0.0,6.0011296,0.0,6.0011296,0.0,0.00295588
4904,Taiwan,1986,0.0045321,0.0,0.0,6.1299214,0.0,6.1299214,0.0,0.0045321
4905,Taiwan,1987,0.0028272,0.0,0.0,5.508951,0.0,5.508951,0.0,0.0028272
4906,Taiwan,1988,0.00310436,0.0,0.0,4.673866,0.0,4.673866,0.0,0.00310436
4907,Taiwan,1989,0.19544277,0.0,0.0,4.8634553,0.0,4.8634553,0.0,0.19544277
4908,Taiwan,1990,0.21162774,0.0,0.0,6.38118,0.0,6.38118,0.0,0.21162774
4909,Taiwan,1991,0.24322364,0.0,0.0,3.8536472,0.0,3.8536472,0.0,0.24322364
4910,Taiwan,1992,0.2616219,0.0,0.0,6.555993,0.0,6.555993,0.0,0.2616219
4911,Taiwan,1993,0.2327173,0.0,0.0,4.108831,0.0,4.108831,0.0,0.2327173
4912,Taiwan,1994,0.25695983,0.0,0.0,5.0615253,0.0,5.0615253,0.0,0.25695983
4913,Taiwan,1995,0.3838267,0.0,0.0,4.839462,0.0,4.839462,0.0,0.3838267
4914,Taiwan,1996,0.46987763,0.0,0.0,4.7430544,0.0,4.7430544,0.0,0.46987763
4915,Taiwan,1997,0.5255885,0.0,0.0,5.2454824,0.0,5.2454824,0.0,0.5255885
4916,Taiwan,1998,0.6072004,0.0,0.0,6.2018576,0.0,6.2018576,0.0,0.6072004
4917,Taiwan,1999,0.7588659,0.0,0.0,5.051025,0.0,5.051025,0.0,0.7588659
4918,Taiwan,2000,1.0473703,0.00012,0.00138286,4.5599804,0.0,4.56,0.0,1.05
4919,Taiwan,2001,1.3202769,0.000264,0.012228773,5.0902977,0.01,5.09,0.0,1.33
4920,Taiwan,2002,1.5993352,0.000348,0.0158796,2.778901,0.02,2.78,0.0,1.61
4921,Taiwan,2003,1.7726351,0.000461,0.02376162,3.0345163,0.02,3.03,0.0,1.79
4922,Taiwan,2004,1.8489127,0.000584,0.025252812,3.2098691,0.03,3.21,0.0,1.87
4923,Taiwan,2005,1.8503994,0.00096,0.09130043,4.0713735,0.09,4.07,0.0,1.87
4924,Taiwan,2006,1.8496343,0.001457,0.27607474,4.088351,0.28,4.09,0.0,1.86
4925,Taiwan,2007,1.8839118,0.00218,0.43953452,4.41755,0.44,4.42,0.0,1.9
4926,Taiwan,2008,1.8168589,0.004473143,0.5882652,4.305105,0.59,4.31,0.0,1.83
4927,Taiwan,2009,1.7474228,0.009112535,0.78663546,3.7482882,0.79,3.75,0.01,1.76
